sample_index,true_label,raw_pred,raw_confidence,adjusted_pred,adjusted_confidence,raw_prob_NORM,raw_prob_MI,raw_prob_STTC,raw_prob_CD,raw_prob_HYP
1150,CD,CD,0.514563,CD,0.480181,0.401407,0.018029,0.002856,0.514563,0.063144
1151,STTC,STTC,0.632899,STTC,0.627476,0.044580,0.241581,0.632899,0.067367,0.013573
1152,NORM,NORM,0.488952,NORM,0.522607,0.488952,0.005808,0.003622,0.426655,0.074962
1153,NORM,NORM,0.768170,NORM,0.793516,0.768170,0.183200,0.022686,0.022061,0.003882
1154,NORM,NORM,0.455705,NORM,0.492771,0.455705,0.099939,0.093807,0.343947,0.006601
1155,CD,CD,0.968426,CD,0.967028,0.006012,0.020270,0.000797,0.968426,0.004495
1156,NORM,NORM,0.872588,NORM,0.887001,0.872588,0.053013,0.004415,0.053437,0.016546
1157,NORM,NORM,0.468125,NORM,0.495814,0.468125,0.012578,0.026096,0.291701,0.201499
1158,MI,MI,0.881785,MI,0.879495,0.010088,0.881785,0.011297,0.087594,0.009236
1159,NORM,NORM,0.882134,NORM,0.895868,0.882134,0.079472,0.003594,0.022786,0.012013
1160,NORM,NORM,0.883336,NORM,0.896642,0.883336,0.022494,0.038351,0.040233,0.015585
1161,STTC,NORM,0.355108,NORM,0.383840,0.355108,0.242914,0.004923,0.231633,0.165421
1162,NORM,CD,0.559328,CD,0.524409,0.374675,0.004610,0.004796,0.559328,0.056591
1163,NORM,NORM,0.503562,NORM,0.540875,0.503562,0.468568,0.009898,0.016169,0.001803
1164,MI,CD,0.894021,CD,0.891323,0.013700,0.083000,0.001579,0.894021,0.007701
1165,NORM,CD,0.527199,CD,0.496499,0.380783,0.077512,0.012530,0.527199,0.001977
1166,MI,HYP,0.831191,HYP,0.829062,0.127241,0.010440,0.012473,0.018655,0.831191
1167,CD,STTC,0.500465,STTC,0.499857,0.004604,0.348765,0.500465,0.141694,0.004473
1168,NORM,NORM,0.429984,NORM,0.465653,0.429984,0.323891,0.002787,0.212411,0.030927
1169,MI,MI,0.964797,MI,0.964627,0.001053,0.964797,0.022559,0.011541,0.000050
1170,MI,MI,0.973402,MI,0.973309,0.000566,0.973402,0.009851,0.016145,0.000035
1171,MI,MI,0.602644,MI,0.600446,0.022008,0.602644,0.152533,0.221868,0.000947
1172,MI,STTC,0.608096,STTC,0.589424,0.189992,0.144774,0.608096,0.048298,0.008840
1173,CD,MI,0.875463,MI,0.875272,0.001253,0.875463,0.005917,0.117218,0.000149
1174,MI,MI,0.664094,MI,0.632176,0.310007,0.664094,0.010624,0.012238,0.003036
1175,NORM,NORM,0.461697,NORM,0.495059,0.461697,0.025924,0.000603,0.427910,0.083866
1176,NORM,NORM,0.529979,NORM,0.544566,0.529979,0.002640,0.026503,0.013548,0.427331
1177,MI,NORM,0.454269,NORM,0.486443,0.454269,0.248728,0.006094,0.181830,0.109079
1178,NORM,NORM,0.473059,NORM,0.509931,0.473059,0.055191,0.005006,0.454692,0.012051
1179,CD,CD,0.952639,CD,0.950668,0.005772,0.024396,0.006363,0.952639,0.010830
1180,STTC,STTC,0.483126,STTC,0.466019,0.223125,0.190909,0.483126,0.097149,0.005691
1181,CD,CD,0.792095,CD,0.787935,0.000707,0.082526,0.075555,0.792095,0.049117
1182,MI,MI,0.812349,MI,0.794013,0.142412,0.812349,0.011131,0.033667,0.000440
1183,CD,CD,0.965346,CD,0.964686,0.001641,0.027099,0.001931,0.965346,0.003983
1184,MI,NORM,0.511735,NORM,0.547881,0.511735,0.223678,0.002945,0.239124,0.022518
1185,NORM,NORM,0.769507,NORM,0.794177,0.769507,0.005051,0.005548,0.208382,0.011512
1186,NORM,NORM,0.860153,NORM,0.875642,0.860153,0.013258,0.023367,0.083432,0.019790
1187,CD,CD,0.718578,CD,0.718448,0.000310,0.278539,0.001329,0.718578,0.001244
1188,NORM,NORM,0.769408,NORM,0.794885,0.769408,0.020467,0.036841,0.172526,0.000758
1189,NORM,NORM,0.846339,NORM,0.864219,0.846339,0.009572,0.012137,0.124053,0.007899
1190,NORM,NORM,0.913978,NORM,0.922503,0.913978,0.004943,0.005735,0.045064,0.030279
1191,NORM,NORM,0.897161,NORM,0.908817,0.897161,0.030040,0.008645,0.047591,0.016563
1192,STTC,STTC,0.716348,STTC,0.706152,0.010464,0.129597,0.716348,0.022400,0.121191
1193,NORM,NORM,0.732044,NORM,0.748307,0.732044,0.005065,0.004585,0.086063,0.172242
1194,NORM,NORM,0.835644,NORM,0.854998,0.835644,0.076369,0.003710,0.081429,0.002849
1195,NORM,NORM,0.877640,NORM,0.890924,0.877640,0.039396,0.010374,0.049024,0.023567
1196,CD,MI,0.863578,MI,0.861367,0.015512,0.863578,0.089142,0.031239,0.000529
1197,STTC,STTC,0.494207,STTC,0.479709,0.002992,0.207522,0.494207,0.012512,0.282766
1198,STTC,STTC,0.751344,STTC,0.730788,0.162676,0.018744,0.751344,0.050105,0.017131
1199,MI,MI,0.794704,MI,0.782179,0.098849,0.794704,0.005920,0.100379,0.000148
1200,MI,CD,0.279210,NORM,0.289042,0.263382,0.265338,0.039322,0.279210,0.152749
1201,NORM,NORM,0.704417,NORM,0.734285,0.704417,0.084214,0.004626,0.201264,0.005479
1202,NORM,CD,0.643967,CD,0.609451,0.345149,0.002653,0.000829,0.643967,0.007402
1203,NORM,STTC,0.415605,STTC,0.397135,0.282545,0.088504,0.415605,0.205907,0.007439
1204,NORM,MI,0.593890,MI,0.573174,0.219249,0.593890,0.146480,0.034101,0.006279
1205,NORM,NORM,0.412232,NORM,0.448885,0.412232,0.203561,0.347667,0.034150,0.002391
1206,CD,STTC,0.372829,NORM,0.385936,0.351176,0.032771,0.372829,0.239798,0.003426
1207,NORM,NORM,0.793871,NORM,0.817001,0.793871,0.004411,0.005130,0.192147,0.004441
1208,STTC,STTC,0.641452,STTC,0.638903,0.016699,0.244612,0.641452,0.084986,0.012251
1209,STTC,STTC,0.754669,STTC,0.738830,0.130606,0.095216,0.754669,0.016644,0.002864
1210,NORM,NORM,0.862098,NORM,0.873222,0.862098,0.009792,0.006113,0.050525,0.071472
1211,MI,NORM,0.610968,NORM,0.645728,0.610968,0.246683,0.023325,0.115056,0.003968
1212,CD,NORM,0.549353,NORM,0.584274,0.549353,0.002176,0.003431,0.411862,0.033178
1213,NORM,NORM,0.808946,NORM,0.822794,0.808946,0.049030,0.009850,0.024108,0.108066
1214,NORM,NORM,0.526849,NORM,0.541265,0.526849,0.007425,0.012741,0.019129,0.433856
1215,MI,CD,0.817228,CD,0.815707,0.008967,0.161753,0.008121,0.817228,0.003930
1216,CD,CD,0.455472,CD,0.432824,0.316634,0.135091,0.082483,0.455472,0.010320
1217,NORM,NORM,0.529858,NORM,0.561056,0.529858,0.028145,0.193145,0.139701,0.109151
1218,NORM,STTC,0.419232,STTC,0.405950,0.176016,0.139439,0.419232,0.225069,0.040245
1219,NORM,MI,0.398178,MI,0.386845,0.088171,0.398178,0.257895,0.112856,0.142900
1220,STTC,NORM,0.354317,NORM,0.384878,0.354317,0.236794,0.250868,0.041666,0.116356
1221,STTC,STTC,0.612080,STTC,0.585403,0.278555,0.053131,0.612080,0.051571,0.004662
1222,HYP,CD,0.435769,CD,0.412974,0.326580,0.210839,0.004513,0.435769,0.022299
1223,NORM,NORM,0.679786,NORM,0.710151,0.679786,0.011064,0.026904,0.261871,0.020375
1224,NORM,NORM,0.630960,NORM,0.661474,0.630960,0.006297,0.282189,0.022293,0.058261
1225,MI,STTC,0.379019,STTC,0.368116,0.000860,0.282588,0.379019,0.057223,0.280309
1226,MI,MI,0.693597,MI,0.676124,0.159347,0.693597,0.006542,0.139986,0.000528
1227,HYP,HYP,0.553362,HYP,0.577779,0.001661,0.128455,0.284276,0.032245,0.553362
1228,STTC,CD,0.397628,CD,0.375651,0.289225,0.011453,0.190462,0.397628,0.111232
1229,NORM,CD,0.654560,CD,0.621907,0.316205,0.015098,0.001472,0.654560,0.012665
1230,NORM,NORM,0.349649,NORM,0.376727,0.349649,0.279860,0.111826,0.051945,0.206720
1231,NORM,NORM,0.417175,NORM,0.443405,0.417175,0.204114,0.107674,0.027701,0.243336
1232,NORM,NORM,0.828771,NORM,0.848270,0.828771,0.006349,0.003649,0.151686,0.009545
1233,CD,NORM,0.364402,NORM,0.388208,0.364402,0.137935,0.048615,0.148426,0.300621
1234,HYP,HYP,0.794042,HYP,0.799887,0.083941,0.007203,0.030997,0.083817,0.794042
1235,NORM,CD,0.868393,CD,0.859467,0.058868,0.061041,0.003529,0.868393,0.008169
1236,NORM,NORM,0.598326,NORM,0.633340,0.598326,0.110704,0.006795,0.276833,0.007344
1237,NORM,NORM,0.797631,NORM,0.813849,0.797631,0.002988,0.011411,0.096704,0.091265
1238,CD,CD,0.485555,NORM,0.498211,0.462631,0.010457,0.003394,0.485555,0.037963
1239,MI,MI,0.356402,MI,0.350259,0.101416,0.356402,0.314016,0.217469,0.010697
1240,HYP,CD,0.883221,CD,0.878645,0.022451,0.076755,0.002606,0.883221,0.014967
1241,MI,MI,0.540044,MI,0.509234,0.373177,0.540044,0.065885,0.019858,0.001036
1242,STTC,STTC,0.789539,STTC,0.784836,0.020209,0.151927,0.789539,0.012445,0.025881
1243,MI,NORM,0.576513,NORM,0.605019,0.576513,0.062735,0.012624,0.216973,0.131155
1244,CD,CD,0.796637,CD,0.793106,0.009081,0.161649,0.004275,0.796637,0.028357
1245,NORM,NORM,0.539822,NORM,0.572888,0.539822,0.021373,0.002123,0.366187,0.070495
1246,NORM,NORM,0.585179,NORM,0.620970,0.585179,0.152516,0.089490,0.171218,0.001597
1247,MI,MI,0.582205,MI,0.563137,0.183653,0.582205,0.044116,0.150676,0.039350
1248,MI,MI,0.972801,MI,0.972697,0.000636,0.972801,0.003883,0.022637,0.000043
1249,NORM,NORM,0.498796,NORM,0.532855,0.498796,0.098294,0.195197,0.142584,0.065129
1250,CD,CD,0.451745,CD,0.450199,0.017340,0.427638,0.097324,0.451745,0.005953
1251,CD,CD,0.990003,CD,0.989036,0.003547,0.002564,0.000055,0.990003,0.003832
1252,CD,NORM,0.591465,NORM,0.626800,0.591465,0.019921,0.040682,0.342046,0.005885
1253,NORM,HYP,0.454532,HYP,0.450933,0.408983,0.022209,0.007331,0.106944,0.454532
1254,CD,CD,0.550283,CD,0.549834,0.001083,0.403757,0.038772,0.550283,0.006105
1255,MI,MI,0.894455,MI,0.894337,0.000758,0.894455,0.008831,0.095871,0.000084
1256,CD,CD,0.951037,CD,0.949128,0.007817,0.032697,0.001345,0.951037,0.007103
1257,CD,MI,0.518232,MI,0.517678,0.003803,0.518232,0.007103,0.466538,0.004324
1258,MI,MI,0.971907,MI,0.970747,0.007355,0.971907,0.000738,0.019959,0.000042
1259,NORM,NORM,0.459305,NORM,0.496428,0.459305,0.206201,0.075895,0.252696,0.005903
1260,MI,MI,0.518132,MI,0.511305,0.081044,0.518132,0.382880,0.015694,0.002250
1261,NORM,STTC,0.438646,STTC,0.422330,0.237113,0.189263,0.438646,0.132505,0.002472
1262,NORM,CD,0.587168,CD,0.552895,0.361763,0.009625,0.008708,0.587168,0.032737
1263,CD,HYP,0.358932,HYP,0.366425,0.276954,0.060897,0.171398,0.131820,0.358932
1264,MI,STTC,0.472536,STTC,0.472079,0.001102,0.244014,0.472536,0.274828,0.007520
1265,MI,MI,0.486471,MI,0.470095,0.071978,0.486471,0.006567,0.214510,0.220475
1266,NORM,STTC,0.629105,STTC,0.605191,0.239947,0.029359,0.629105,0.095084,0.006505
1267,MI,CD,0.571693,CD,0.571639,0.000109,0.416941,0.010527,0.571693,0.000730
1268,CD,MI,0.314218,NORM,0.301736,0.271254,0.314218,0.170983,0.238173,0.005372
1269,HYP,STTC,0.783579,STTC,0.782013,0.001670,0.176485,0.783579,0.021789,0.016477
1270,NORM,NORM,0.559629,NORM,0.595385,0.559629,0.010864,0.082804,0.332520,0.014184
1271,CD,MI,0.340663,MI,0.340476,0.002787,0.340663,0.324561,0.331067,0.000923
1272,CD,CD,0.613168,CD,0.581769,0.268766,0.017748,0.000703,0.613168,0.099615
1273,NORM,NORM,0.809368,NORM,0.830075,0.809368,0.005728,0.088493,0.078654,0.017757
1274,CD,CD,0.505813,CD,0.505226,0.006263,0.216654,0.269856,0.505813,0.001413
1275,MI,CD,0.611745,CD,0.605583,0.057222,0.215220,0.107105,0.611745,0.008707
1276,HYP,HYP,0.745288,HYP,0.739436,0.219582,0.008023,0.006075,0.021032,0.745288
1277,NORM,MI,0.402393,NORM,0.408513,0.373175,0.402393,0.069156,0.146357,0.008919
1278,MI,NORM,0.568192,NORM,0.598005,0.568192,0.121062,0.016997,0.180039,0.113710
1279,NORM,NORM,0.434075,NORM,0.471050,0.434075,0.146915,0.298397,0.116919,0.003694
1280,HYP,HYP,0.571436,HYP,0.594140,0.017545,0.051071,0.355023,0.004925,0.571436
1281,MI,MI,0.901085,MI,0.893285,0.053887,0.901085,0.003478,0.041438,0.000112
1282,NORM,NORM,0.872670,NORM,0.886814,0.872670,0.008171,0.087831,0.011590,0.019739
1283,NORM,NORM,0.604008,NORM,0.639003,0.604008,0.326246,0.013884,0.051514,0.004348
1284,STTC,STTC,0.310317,STTC,0.296455,0.237876,0.155516,0.310317,0.217700,0.078591
1285,NORM,CD,0.297497,CD,0.281882,0.224106,0.038167,0.258386,0.297497,0.181845
1286,NORM,NORM,0.398786,NORM,0.433553,0.398786,0.272297,0.013709,0.275931,0.039277
1287,CD,NORM,0.440217,NORM,0.473111,0.440217,0.078076,0.003874,0.384525,0.093308
1288,NORM,NORM,0.648588,NORM,0.681687,0.648588,0.266854,0.039624,0.040573,0.004361
1289,NORM,MI,0.424207,MI,0.403387,0.317687,0.424207,0.178667,0.077519,0.001919
1290,MI,MI,0.497480,MI,0.495280,0.025347,0.497480,0.166736,0.307204,0.003233
1291,NORM,NORM,0.687590,NORM,0.717150,0.687590,0.028909,0.249382,0.008745,0.025374
1292,NORM,NORM,0.794774,NORM,0.817743,0.794774,0.092312,0.004191,0.103227,0.005496
1293,NORM,NORM,0.619592,NORM,0.653236,0.619592,0.090344,0.008799,0.264873,0.016393
1294,NORM,NORM,0.806036,NORM,0.827452,0.806036,0.069944,0.051476,0.059996,0.012548
1295,STTC,STTC,0.603808,STTC,0.589969,0.144175,0.076380,0.603808,0.174460,0.001178
1296,NORM,MI,0.647195,MI,0.624057,0.228130,0.647195,0.051170,0.072020,0.001485
1297,MI,MI,0.564556,MI,0.562878,0.010453,0.564556,0.153584,0.259138,0.012269
1298,NORM,NORM,0.936358,NORM,0.942419,0.936358,0.008735,0.006054,0.021964,0.026888
1299,NORM,NORM,0.465701,NORM,0.502478,0.465701,0.429386,0.029365,0.061919,0.013629
1300,STTC,MI,0.570592,MI,0.569694,0.006492,0.570592,0.315926,0.101996,0.004994
1301,MI,CD,0.467054,CD,0.465698,0.006877,0.391755,0.117218,0.467054,0.017096
1302,CD,CD,0.917777,CD,0.915945,0.008326,0.056177,0.011512,0.917777,0.006207
1303,STTC,STTC,0.649840,STTC,0.641203,0.082703,0.178925,0.649840,0.087720,0.000813
1304,CD,CD,0.474442,CD,0.466785,0.096346,0.361244,0.060250,0.474442,0.007719
1305,NORM,HYP,0.538738,HYP,0.534939,0.348250,0.053055,0.004157,0.055801,0.538738
1306,STTC,HYP,0.898816,HYP,0.907536,0.000144,0.007559,0.089960,0.003521,0.898816
1307,STTC,CD,0.473853,CD,0.447071,0.290491,0.080661,0.032412,0.473853,0.122583
1308,NORM,NORM,0.503174,NORM,0.537326,0.503174,0.004438,0.003836,0.426184,0.062368
1309,NORM,CD,0.451342,CD,0.426617,0.299637,0.119163,0.039866,0.451342,0.089992
1310,MI,MI,0.699574,MI,0.699290,0.002138,0.699574,0.001505,0.296213,0.000570
1311,NORM,NORM,0.721284,NORM,0.749138,0.721284,0.021816,0.009172,0.229600,0.018128
1312,NORM,MI,0.467163,MI,0.449617,0.194347,0.467163,0.052391,0.214105,0.071995
1313,MI,MI,0.933551,MI,0.931542,0.012889,0.933551,0.029744,0.023137,0.000678
1314,MI,CD,0.835166,CD,0.834514,0.002314,0.157432,0.001220,0.835166,0.003868
1315,STTC,HYP,0.733315,HYP,0.752386,0.000217,0.007451,0.258327,0.000690,0.733315
1316,HYP,HYP,0.817164,HYP,0.831559,0.000600,0.002065,0.179679,0.000492,0.817164
1317,NORM,NORM,0.545446,NORM,0.577967,0.545446,0.011858,0.323110,0.041723,0.077863
1318,HYP,HYP,0.466186,HYP,0.471464,0.270458,0.097849,0.094074,0.071433,0.466186
1319,NORM,NORM,0.814109,NORM,0.829627,0.814109,0.001571,0.015134,0.089766,0.079420
1320,NORM,NORM,0.854005,NORM,0.867725,0.854005,0.016611,0.001601,0.077794,0.049988
1321,CD,MI,0.497150,MI,0.496417,0.008593,0.497150,0.005680,0.487773,0.000804
1322,NORM,NORM,0.545804,NORM,0.582568,0.545804,0.060011,0.365089,0.027339,0.001756
1323,CD,CD,0.768381,CD,0.743520,0.185995,0.012982,0.000910,0.768381,0.031732
1324,NORM,STTC,0.779182,STTC,0.763655,0.024083,0.027465,0.779182,0.012992,0.156278
1325,NORM,NORM,0.844197,NORM,0.861991,0.844197,0.003507,0.008493,0.132103,0.011700
1326,MI,HYP,0.515474,HYP,0.535342,0.061442,0.137404,0.074142,0.211538,0.515474
1327,NORM,NORM,0.568115,NORM,0.583103,0.568115,0.007786,0.011338,0.032131,0.380629
1328,NORM,CD,0.735633,CD,0.710001,0.206657,0.029530,0.002921,0.735633,0.025260
1329,MI,STTC,0.837684,STTC,0.835100,0.007277,0.112419,0.837684,0.024398,0.018222
1330,STTC,STTC,0.762030,STTC,0.758763,0.025537,0.128831,0.762030,0.081960,0.001642
1331,STTC,STTC,0.866937,STTC,0.858124,0.023572,0.034834,0.866937,0.013284,0.061374
1332,CD,CD,0.621635,CD,0.617995,0.015625,0.196460,0.134319,0.621635,0.031961
1333,CD,CD,0.488950,CD,0.485546,0.001326,0.437618,0.007495,0.488950,0.064611
1334,MI,MI,0.765767,MI,0.753934,0.096786,0.765767,0.131917,0.005229,0.000301
1335,NORM,NORM,0.590954,NORM,0.625131,0.590954,0.119088,0.008148,0.256350,0.025460
1336,MI,MI,0.960382,MI,0.960237,0.000893,0.960382,0.017487,0.021176,0.000062
1337,MI,MI,0.936541,MI,0.936224,0.002045,0.936541,0.037894,0.023443,0.000077
1338,NORM,NORM,0.866809,NORM,0.875895,0.866809,0.009915,0.006264,0.026660,0.090352
1339,CD,STTC,0.481666,STTC,0.453080,0.347263,0.009767,0.481666,0.095754,0.065550
1340,NORM,NORM,0.805074,NORM,0.818111,0.805074,0.009297,0.049544,0.012176,0.123909
1341,CD,CD,0.902932,CD,0.902158,0.000416,0.087939,0.001204,0.902932,0.007509
1342,CD,CD,0.773734,CD,0.764214,0.065561,0.142101,0.001049,0.773734,0.017555
1343,MI,MI,0.794607,MI,0.793887,0.005428,0.794607,0.128014,0.071683,0.000268
1344,MI,MI,0.618870,MI,0.615863,0.029813,0.618870,0.288504,0.062270,0.000544
1345,NORM,CD,0.553318,CD,0.519191,0.377461,0.023392,0.001662,0.553318,0.044167
1346,NORM,HYP,0.442479,HYP,0.450960,0.233884,0.144280,0.007215,0.172143,0.442479
1347,STTC,STTC,0.549461,STTC,0.525512,0.006679,0.017321,0.549461,0.003512,0.423027
1348,NORM,NORM,0.531639,NORM,0.568194,0.531639,0.130097,0.022400,0.305888,0.009976
1349,NORM,NORM,0.694291,NORM,0.721670,0.694291,0.026537,0.149970,0.077897,0.051305
1350,NORM,NORM,0.726862,NORM,0.754582,0.726862,0.181154,0.002802,0.074705,0.014477
1351,NORM,NORM,0.749731,NORM,0.776187,0.749731,0.049930,0.080202,0.111558,0.008578
1352,MI,MI,0.675820,MI,0.672368,0.031384,0.675820,0.232269,0.060006,0.000521
1353,MI,MI,0.936913,MI,0.936315,0.003793,0.936913,0.004062,0.054990,0.000242
1354,NORM,NORM,0.901317,NORM,0.911324,0.901317,0.008222,0.012355,0.047561,0.030545
1355,NORM,NORM,0.587657,NORM,0.621977,0.587657,0.172821,0.068579,0.146009,0.024934
1356,STTC,NORM,0.687908,NORM,0.716583,0.687908,0.216369,0.020781,0.036771,0.038171
1357,STTC,STTC,0.438720,STTC,0.435162,0.047724,0.436441,0.438720,0.072816,0.004299
1358,NORM,NORM,0.716877,NORM,0.729727,0.716877,0.006380,0.006357,0.029254,0.241132
1359,MI,MI,0.363554,MI,0.348808,0.260822,0.363554,0.311597,0.063427,0.000602
1360,MI,STTC,0.384305,STTC,0.382698,0.025661,0.261856,0.384305,0.327737,0.000441
1361,CD,NORM,0.408465,NORM,0.444888,0.408465,0.119754,0.400444,0.065533,0.005804
1362,NORM,NORM,0.569465,NORM,0.605088,0.569465,0.185672,0.175658,0.057064,0.012140
1363,CD,NORM,0.511374,NORM,0.544754,0.511374,0.006971,0.225185,0.181507,0.074964
1364,MI,STTC,0.541243,STTC,0.521071,0.003322,0.081048,0.541243,0.011409,0.362978
1365,STTC,HYP,0.519078,HYP,0.543731,0.002901,0.051480,0.423428,0.003112,0.519078
1366,STTC,STTC,0.568148,STTC,0.539381,0.327733,0.079837,0.568148,0.021474,0.002808
1367,CD,CD,0.589327,CD,0.588809,0.000828,0.263551,0.139187,0.589327,0.007106
1368,NORM,NORM,0.722376,NORM,0.738959,0.722376,0.000803,0.008306,0.089235,0.179280
1369,NORM,NORM,0.642386,NORM,0.675072,0.642386,0.005990,0.003460,0.332767,0.015397
1370,NORM,NORM,0.717910,NORM,0.731493,0.717910,0.003701,0.024022,0.025429,0.228939
1371,STTC,STTC,0.555795,STTC,0.553271,0.022065,0.383385,0.555795,0.029324,0.009431
1372,STTC,STTC,0.717059,STTC,0.708722,0.002776,0.153666,0.717059,0.018927,0.107572
1373,NORM,NORM,0.533903,NORM,0.569315,0.533903,0.117918,0.284993,0.033111,0.030075
1374,STTC,STTC,0.761063,STTC,0.746882,0.005261,0.040280,0.761063,0.020959,0.172437
1375,MI,STTC,0.411342,STTC,0.399048,0.165695,0.300731,0.411342,0.084280,0.037953
1376,MI,MI,0.423431,MI,0.414029,0.133540,0.423431,0.068247,0.364334,0.010447
1377,MI,CD,0.742690,CD,0.742524,0.000829,0.252964,0.002666,0.742690,0.000851
1378,NORM,NORM,0.784011,NORM,0.805561,0.784011,0.019759,0.128655,0.030751,0.036824
1379,STTC,STTC,0.660984,STTC,0.636020,0.239588,0.080968,0.660984,0.013918,0.004542
1380,NORM,NORM,0.689666,NORM,0.720400,0.689666,0.199741,0.020592,0.083759,0.006241
1381,NORM,NORM,0.605865,NORM,0.641001,0.605865,0.182261,0.195062,0.015868,0.000944
1382,STTC,STTC,0.790061,STTC,0.769384,0.164154,0.021166,0.790061,0.021681,0.002938
1383,NORM,MI,0.643339,MI,0.639180,0.037266,0.643339,0.265581,0.049302,0.004512
1384,NORM,NORM,0.872602,NORM,0.887617,0.872602,0.015860,0.043572,0.058803,0.009163
1385,NORM,NORM,0.449957,NORM,0.476763,0.449957,0.214974,0.018058,0.091724,0.225286
1386,MI,CD,0.629575,CD,0.626900,0.025527,0.333879,0.009721,0.629575,0.001298
1387,STTC,STTC,0.575190,STTC,0.574294,0.002794,0.248531,0.575190,0.162959,0.010527
1388,STTC,STTC,0.552767,STTC,0.537846,0.167940,0.065232,0.552767,0.208710,0.005352
1389,NORM,CD,0.524695,CD,0.497348,0.331017,0.007234,0.123589,0.524695,0.013465
1390,MI,MI,0.778245,MI,0.777789,0.002415,0.778245,0.085038,0.132441,0.001861
1391,MI,MI,0.470451,MI,0.469866,0.003420,0.470451,0.448768,0.070781,0.006579
1392,NORM,NORM,0.738778,NORM,0.766404,0.738778,0.003127,0.012651,0.241693,0.003751
1393,CD,CD,0.717957,CD,0.692281,0.204733,0.036273,0.003417,0.717957,0.037620
1394,NORM,NORM,0.878926,NORM,0.889913,0.878926,0.003835,0.037184,0.030134,0.049920
1395,NORM,NORM,0.828915,NORM,0.846649,0.828915,0.013252,0.020906,0.105057,0.031870
1396,HYP,HYP,0.741356,HYP,0.753508,0.057955,0.003524,0.169014,0.028151,0.741356
1397,CD,CD,0.702491,CD,0.672500,0.262186,0.012267,0.002475,0.702491,0.020582
1398,NORM,NORM,0.575192,NORM,0.590599,0.575192,0.001421,0.019030,0.038854,0.365503
1399,NORM,NORM,0.864374,NORM,0.875738,0.864374,0.019599,0.020569,0.030113,0.065346
1400,MI,HYP,0.503378,HYP,0.504616,0.305983,0.085456,0.004621,0.100563,0.503378
1401,NORM,NORM,0.850529,NORM,0.867688,0.850529,0.104278,0.009359,0.024292,0.011542
1402,NORM,NORM,0.852347,NORM,0.863740,0.852347,0.002938,0.009794,0.053424,0.081496
1403,NORM,NORM,0.742424,NORM,0.768159,0.742424,0.010911,0.021916,0.198511,0.026238
1404,MI,NORM,0.775997,NORM,0.800667,0.775997,0.097141,0.007669,0.114879,0.004314
1405,MI,MI,0.633072,MI,0.631540,0.001261,0.633072,0.161818,0.182723,0.021126
1406,STTC,MI,0.436294,MI,0.434710,0.021380,0.436294,0.412936,0.127634,0.001756
1407,NORM,NORM,0.594992,NORM,0.629665,0.594992,0.132273,0.022900,0.234953,0.014883
1408,CD,CD,0.896346,CD,0.896165,0.000780,0.101828,0.000332,0.896346,0.000714
1409,CD,CD,0.978616,CD,0.978411,0.000922,0.019814,0.000072,0.978616,0.000576
1410,CD,CD,0.830612,CD,0.830381,0.000658,0.166153,0.000950,0.830612,0.001628
1411,NORM,NORM,0.552564,NORM,0.587297,0.552564,0.004459,0.053558,0.354256,0.035162
1412,STTC,STTC,0.446982,STTC,0.444413,0.034226,0.139830,0.446982,0.376672,0.002290
1413,NORM,NORM,0.506047,NORM,0.543403,0.506047,0.298344,0.108522,0.086440,0.000647
1414,NORM,NORM,0.935137,NORM,0.942706,0.935137,0.012725,0.008766,0.032258,0.011114
1415,NORM,NORM,0.797939,NORM,0.820492,0.797939,0.003772,0.164746,0.026261,0.007281
1416,HYP,HYP,0.486792,HYP,0.497328,0.188841,0.014033,0.261348,0.048986,0.486792
1417,CD,HYP,0.660848,HYP,0.663325,0.194905,0.013454,0.070366,0.060427,0.660848
1418,MI,MI,0.485017,NORM,0.456388,0.421991,0.485017,0.022890,0.013268,0.056835
1419,MI,MI,0.812187,MI,0.811174,0.007309,0.812187,0.002224,0.177654,0.000625
1420,NORM,NORM,0.901946,NORM,0.913484,0.901946,0.028949,0.024303,0.033447,0.011354
1421,NORM,NORM,0.816356,NORM,0.835887,0.816356,0.011615,0.049723,0.097835,0.024470
1422,CD,CD,0.975071,CD,0.973051,0.009483,0.010143,0.000157,0.975071,0.005146
1423,STTC,STTC,0.643181,STTC,0.641201,0.018197,0.267667,0.643181,0.069596,0.001359
1424,CD,CD,0.393241,CD,0.392149,0.000492,0.268093,0.312450,0.393241,0.025723
1425,CD,CD,0.958666,CD,0.954125,0.023986,0.008717,0.000295,0.958666,0.008337
1426,NORM,NORM,0.838782,NORM,0.855149,0.838782,0.004320,0.006212,0.114047,0.036639
1427,NORM,NORM,0.623445,NORM,0.657207,0.623445,0.056056,0.029517,0.279066,0.011917
1428,NORM,NORM,0.891212,NORM,0.904581,0.891212,0.018921,0.005750,0.079982,0.004134
1429,MI,MI,0.443996,MI,0.441218,0.000415,0.443996,0.261809,0.234543,0.059238
1430,MI,MI,0.957238,MI,0.954656,0.016673,0.957238,0.010496,0.015538,0.000055
1431,NORM,MI,0.459476,MI,0.431797,0.391878,0.459476,0.004047,0.138112,0.006487
1432,STTC,HYP,0.353603,HYP,0.376584,0.003327,0.256218,0.352968,0.033883,0.353603
1433,NORM,NORM,0.850318,NORM,0.863461,0.850318,0.033038,0.024564,0.029893,0.062187
